2011-01-31,15,SFIA,EMBR,15
2011-01-31,16,SFIA,EMBR,10
2011-01-31,17,SFIA,EMBR,24
2011-01-31,18,SFIA,EMBR,26
2011-01-31,19,SFIA,EMBR,2
2011-01-31,20,SFIA,EMBR,5
2011-01-31,21,SFIA,EMBR,6
2011-01-31,22,SFIA,EMBR,11
2011-01-31,23,SFIA,EMBR,5
2011-02-01,0,SFIA,EMBR,2
2011-02-01,6,SFIA,EMBR,1
2011-02-01,7,SFIA,EMBR,1
2011-02-01,8,SFIA,EMBR,7
2011-02-01,9,SFIA,EMBR,39
2011-02-01,10,SFIA,EMBR,23
2011-02-01,11,SFIA,EMBR,23
2011-02-01,12,SFIA,EMBR,23
2011-02-01,13,SFIA,EMBR,17
2011-02-01,14,SFIA,EMBR,23
2011-02-01,15,SFIA,EMBR,23
2011-02-01,16,SFIA,EMBR,5
2011-02-01,17,SFIA,EMBR,27
2011-02-01,18,SFIA,EMBR,14
2011-02-01,19,SFIA,EMBR,6
2011-02-01,20,SFIA,EMBR,8
2011-02-01,21,SFIA,EMBR,4
2011-02-01,22,SFIA,EMBR,3
2011-02-02,5,SFIA,EMBR,3
2011-02-02,7,SFIA,EMBR,1
2011-02-02,8,SFIA,EMBR,17
2011-02-02,9,SFIA,EMBR,25
2011-02-02,10,SFIA,EMBR,25
2011-02-02,11,SFIA,EMBR,28
2011-02-02,12,SFIA,EMBR,16
2011-02-02,13,SFIA,EMBR,18
2011-02-02,14,SFIA,EMBR,19
2011-02-02,15,SFIA,EMBR,17
2011-02-02,16,SFIA,EMBR,14
2011-02-02,17,SFIA,EMBR,19
2011-02-02,18,SFIA,EMBR,11
2011-02-02,19,SFIA,EMBR,14
2011-02-02,20,SFIA,EMBR,15
2011-02-02,21,SFIA,EMBR,12
2011-02-02,22,SFIA,EMBR,3
2011-02-02,23,SFIA,EMBR,3
2011-02-03,7,SFIA,EMBR,4
2011-02-03,8,SFIA,EMBR,16
2011-02-03,9,SFIA,EMBR,20
2011-02-03,10,SFIA,EMBR,35
2011-02-03,11,SFIA,EMBR,28
2011-02-03,12,SFIA,EMBR,20
2011-02-03,13,SFIA,EMBR,33
2011-02-03,14,SFIA,EMBR,26
2011-02-03,15,SFIA,EMBR,27
2011-02-03,16,SFIA,EMBR,21
2011-02-03,17,SFIA,EMBR,17
2011-02-03,18,SFIA,EMBR,13
2011-02-03,19,SFIA,EMBR,7
2011-02-03,20,SFIA,EMBR,13
2011-02-03,21,SFIA,EMBR,11
2011-02-03,22,SFIA,EMBR,11
2011-02-03,23,SFIA,EMBR,3
2011-02-04,0,SFIA,EMBR,2
2011-02-04,7,SFIA,EMBR,4
2011-02-04,8,SFIA,EMBR,16
2011-02-04,9,SFIA,EMBR,17
2011-02-04,10,SFIA,EMBR,46
2011-02-04,11,SFIA,EMBR,47
2011-02-04,12,SFIA,EMBR,42
2011-02-04,13,SFIA,EMBR,37
2011-02-04,14,SFIA,EMBR,22
2011-02-04,15,SFIA,EMBR,16
2011-02-04,16,SFIA,EMBR,19
2011-02-04,17,SFIA,EMBR,35
2011-02-04,18,SFIA,EMBR,18
2011-02-04,19,SFIA,EMBR,17
2011-02-04,20,SFIA,EMBR,20
2011-02-04,21,SFIA,EMBR,18
2011-02-04,22,SFIA,EMBR,11
2011-02-04,23,SFIA,EMBR,4
2011-02-05,0,SFIA,EMBR,1
2011-02-05,7,SFIA,EMBR,2
2011-02-05,8,SFIA,EMBR,10
2011-02-05,9,SFIA,EMBR,13
2011-02-05,10,SFIA,EMBR,48
2011-02-05,11,SFIA,EMBR,39
2011-02-05,12,SFIA,EMBR,40
2011-02-05,13,SFIA,EMBR,29
2011-02-05,14,SFIA,EMBR,15
2011-02-05,15,SFIA,EMBR,22
2011-02-05,16,SFIA,EMBR,10
2011-02-05,17,SFIA,EMBR,17
2011-02-05,18,SFIA,EMBR,7
2011-02-05,19,SFIA,EMBR,6
2011-02-05,20,SFIA,EMBR,14
2011-02-05,21,SFIA,EMBR,14
2011-02-05,22,SFIA,EMBR,8
2011-02-05,23,SFIA,EMBR,3
2011-02-06,8,SFIA,EMBR,5
2011-02-06,9,SFIA,EMBR,10
2011-02-06,10,SFIA,EMBR,16
2011-02-06,11,SFIA,EMBR,10
2011-02-06,12,SFIA,EMBR,43
2011-02-06,13,SFIA,EMBR,24
2011-02-06,14,SFIA,EMBR,28
2011-02-06,15,SFIA,EMBR,22
2011-02-06,16,SFIA,EMBR,13
2011-02-06,17,SFIA,EMBR,11
2011-02-06,18,SFIA,EMBR,14
2011-02-06,19,SFIA,EMBR,11
2011-02-06,20,SFIA,EMBR,17
